N_components,x_P,x_W,x_Ru,x_M1,x_M2,M1,M2,T,MR_i_Ar,MR_i_H2O,MR_i_N2,MR_i_O2,MR_i_Propylen,MR_Argon,MR_Acetaldehyd,MR_Aceton,MR_Acrolein,MR_Acrylsaeure,MR_Benzaldehyde,MR_BSA,MR_CO,MR_CO2,MR_Essigsaeure,MR_Ethylen,MR_Methan,MR_MSA,MR_O2,MR_Propan,MR_Propanal,MR_Propanol,MR_Propionseure,MR_Propylen,MR_PSA,MR_unbekannt_5,MR_unbekannt_10,MR_unbekannt_15,MR_unbekannt_20,MR_unbekannt_25,MR_unbekannt_30,MR_unbekannt_40
3,0.5,0.4,0.1,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.027844313,0.05537427817,0.008431238196,0.05608738885,0.01217114895,0,0,0.160036949,0.1526117931,0.01914611953,0.004845963085,0,0.001762432355,37.93133478,0,0.004968645314,0,0,1.325835658,0.001257678499,0,0,0,,0,0,0
3,0.4,0.15,0.45,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.028105329,0.006108288683,0.008004228393,0.03102027291,0.0121937554,0,0,0.08562472384,0.08958552838,0.04449278026,0,0,0.001682673961,38.00048463,0,0,0,0,1.406304859,0,0,0,,0,0,0,0
3,0.5,0.25,0.25,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.913445823,0.03553721922,0.003702552958,0.0374477039,0.01223781132,0,0,0.1715748977,0.126423961,0.04485979718,0,0,0.004368598747,36.74562213,0,0,0,0,1.306772854,0.001340685781,0,0,0,,0,0,0
3,0.45,0.4,0.15,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.930184739,0.04112560798,0.002954707147,0.03122321694,0.01232323288,0,0,0.1878851536,0.1912694257,0.0302533792,0.001916787084,0,0.003653010308,36.59815444,0,0,0,0,1.283909541,0.0018357783,0,0,0,,0,0,0
3,0.25,0.15,0.6,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.952497606,0.004902373666,0.00845663278,0.01387593691,0.01233447959,0,0,0.09863941048,0.1163381825,0.06410118948,0,0,0.002231996548,37.23111802,0,0,0,0,1.372872864,0.001057757844,0,0,,0,0,0,0
3,0.3,0.25,0.45,,,,,230,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.971686193,0.01458087155,0.004818420687,0.02000746473,0.01247793196,0,0,0.1185885765,0.09814570802,0.04886453752,0,0,0.003164344854,37.43455937,0,0,0,0,1.365701485,0.001219676516,0,0,,0,0,0.001821307361,0
3,0.5,0.45,0.05,,,,,400,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.993455323,0.005727147804,0,0.003690878239,0.01248416425,0,0,2.359055473,1.314122433,0.1090218737,0.1126383498,0.03893986379,0.02877571198,29.61021039,0.004711483057,0,0,0,0,0.005532242602,0,0,0,,0,0,0
3,0.7,0.25,0.05,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.906926465,0.06623759697,0.01477426767,0.06827143354,0.01252134968,0,0,0.1025742354,0.06273608389,0.01271010705,0.005846936909,0,0,36.86460629,0,0.02152572417,0,0,1.307423814,0,0,0,0,,0,0,0
3,0.5,0.25,0.25,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.00412463,0.03259054845,0.006328023412,0.05492306959,0.01261422837,0,0,0.1503282763,0.1115642859,0.04540454381,0,0,0.002954624159,37.93260183,0,0,0,0,1.344682947,0.0009076590699,0,0,0,,0,0,0
3,0.1,0.1,0.8,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.031643594,0.005310354456,0.00892986608,0.009055989961,0.01261844482,0,0,0.1577306758,0.2555317405,0.1230612148,0,0,0.002515445641,37.54580579,0,0,0,0,1.277552188,0,0,0,,0,0,0,0
3,0.1,0.725,0.175,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.045642937,0.0659170616,0.004108768932,0.04642597146,0.01272687369,0,0,0.205719697,0.2181034812,0.0324396291,0.002736890088,0,0.00344302109,37.62138711,0,0.002295513458,0,0,1.288991987,0.001956936688,0,0,0,,0,0,0
3,0.025,0.875,0.1,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.021869327,0.04304418058,0.001718349275,0.117558659,0.0131342784,0,0,0.3216489924,1.510272903,0.1335109431,0.006462749362,0,0,33.52061637,0,0,0,0,0.7118007701,0,0,0,0,,0,0,0
3,0.4,0.425,0.175,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.031165836,0.04798963933,0.002895982912,0.03931396796,0.01327691521,0,0,0.1785964281,0.1853884205,0.02884008317,0.003203699437,0,0.003147863819,37.78557403,0,0,0,0,1.315732003,0.001762502663,0,0,0,,0,0,0
3,0.65,0.1,0.25,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.907760071,0,0,0,0.0133524988,0,0,0.7424929447,3.119273962,0.1866039213,0.03513922035,0.01206933385,0.01130798623,26.75195285,0.004621707208,0,0,0,0,0.001013616547,0,0,0,,0,0,0
3,0.35,0.2,0.45,,,,,215,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.972402735,0.008798203511,0.006034015346,0.02580264384,0.01345826158,0,0,0.1000190228,0.09238959515,0.04903249524,0,0,0.002588563675,37.31077125,0,0,0,0,1.383368396,0.001039934694,0,0,,0,0,0,0
3,0.25,0.25,0.5,,,,,230,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.9674455,0.01506704153,0.005494719852,0.01657977304,0.01358545617,0,0,0.1315772242,0.1277116453,0.05953831059,0,0,0.00388531841,37.31938245,0,0,0,0,1.344906345,0.001357127231,0,0,,0,0,0.002222168379,0
3,0.4,0.5,0.1,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.062576742,0.03683411736,0.004802837947,0.03564014858,0.01378240713,0,0,0.1669938723,0.1948281138,0.02088884379,0.004487192046,0,0.002075361298,38.15776208,0,0.003016071032,0,0,1.358756962,0.001534567358,0,0,0,,0,0,0
3,0.5,0.3,0.2,,,,,280,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.009183747,0.0553472944,0.004983376017,0.05560666614,0.01389999629,0,0,0.1935722709,0.1510744535,0.03773397629,0.003240244633,0,0.003370386341,37.40398179,0,0,0,0,1.290708207,0.001523328879,0,0,0,,0,0,0.002220552411
3,0.35,0.3,0.35,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.029429825,0.02965913724,0.003093651124,0.02568495385,0.01404669634,0,0,0.1721457833,0.1564692745,0.04813361745,0,0,0.004070401781,37.74534142,0,0,0,0,1.318176433,0.001420227986,0,0,,0,0,0,0
3,0.525,0.3,0.175,,,,,280,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.014259305,0.06213116446,0.005657031947,0.06375194828,0.01406129513,0,0,0.1906044576,0.1494034773,0.03773140631,0.003691698662,0,0.002716138794,37.58184521,0,0,0,0,1.284784105,0.001423236782,0,0,0,,0,0,0.001307617335
3,0.55,0.3,0.15,,,,,280,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.945914114,0.05233937419,0.00467276818,0.05351220134,0.01418432785,0,0,0.1908931987,0.1519779159,0.03971201879,0.002333010379,0,0.003927197672,36.87545559,0,0,0,0,1.278589512,0.001429804499,0,0,0,,0,0,0
3,0.325,0.575,0.1,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.004031621,0.03387606561,0.00312718924,0.03085539535,0.01418662992,0,0,0.1670711254,0.191611774,0.02004137294,0.002997386384,0,0.002011074591,37.50946277,0,0.004722715863,0,0,1.350991138,0.001345871245,0,0,0,,0,0,0
3,0.2,0.5,0.3,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.036144905,0.04076877911,0.001904839686,0.02701957467,0.01422692341,0,0,0.1916144062,0.1900357084,0.04300288554,0.001534515406,0,0.00314111717,37.74105661,0,0,0,0,1.330097024,0.001428000124,0,0,0,,0,0,0
3,0.25,0.35,0.4,,,,,275,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.044223557,0.03074008234,0.005415719996,0.01988456507,0.01430838272,0,0,0.1738932337,0.1722799224,0.04900562927,0,0,0.003269448095,37.887785,0,0,0,0,1.329214528,0.001256964504,0,0,,0,0,0,0
3,0.1,0.875,0.025,,,,,350,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.017959823,0.04451837674,0.003247263976,0.03765725518,0.01448756882,0,0,0.2448825336,0.3264726776,0.02221253025,0.003752001945,0,0,37.18619451,0,0.003972651497,0,0,1.269860425,0.001567645858,0,0,0,,0,0,0
3,0.35,0.05,0.6,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.949181227,0,0.004079479619,0.01253052152,0.01465472855,0,0,0.1171562613,0.1291138611,0.07019284321,0,0,0,37.17641889,0,0,0,0,1.369061878,0,0,0,,0,0,0,0
3,0.15,0.15,0.7,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.03569378,0.006045198957,0.01023219881,0.01130065676,0.01465828474,0,0,0.1411563108,0.2019410444,0.1033014022,0,0,0.003221636692,37.62499727,0,0,0,0,1.306510648,0.0009407095377,0,0,,0,0,0,0
3,0.4,0.2,0.4,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.005079376,0.02696083358,0.005767064364,0.04771815367,0.01466992829,0,0,0.1657982363,0.1279908883,0.05025737213,0,0,0.00392882069,37.41099282,0,0,0,0,1.317661619,0.001110142783,0,0,,0,0,0,0
3,0.55,0.1,0.35,,,,,215,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.964367846,0.01444143912,0.006121775389,0.06938469099,0.01470616873,0,0,0.1331661589,0.09187181966,0.06120152526,0,0,0.001710441996,37.03911006,0,0,0,0,1.31733844,0,0,0,,0,0,0,0
3,0.1,0.55,0.35,,,,,305,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.006195924,0.03502033193,0.003137216364,0.0200097418,0.0147506374,0,0,0.1898277057,0.2238203004,0.03579076088,0,0,0.002926925791,37.37849136,0,0.002659164892,0,0,1.305284669,0.001422099261,0,0,,0,0,0,0
3,0.5,0.05,0.45,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.036048628,0.007406334291,0.005997658306,0.05213342885,0.01477005088,0,0,0.1135255583,0.112725399,0.0549073283,0,0,0,37.8495478,0,0,0,0,1.352269948,0,0,0,,0,0,0,0
3,0.45,0.5,0.05,,,,,400,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.990597161,0.01837229811,0,0,0.01477998487,0.001489004683,0,2.31827508,1.654537392,0.08420265202,0.09297147548,0.03302677246,0.001727211846,28.77771893,0.004763021739,0,0,0,0,0.002378955874,0,0,0,,0,0,0
3,0.1,0.65,0.25,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.044409295,0.06470152105,0.004412390662,0.04276786175,0.01487125003,0,0,0.2301785252,0.2584469669,0.04085053786,0.002672638182,0,0.003881696117,37.58704228,0,0.00237056013,0,0,1.259685429,0.002272072588,0,0,0,,0,0,0
3,0.45,0.15,0.4,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.026114547,0.006271764845,0.008280220891,0.04191777393,0.01492288931,0,0,0.09832407173,0.1049415716,0.04923387523,0,0,0.002322932764,37.79124733,0,0,0,0,1.360206918,0.0009269169439,0,0,,0,0,0,0
3,0.15,0.35,0.5,,,,,275,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.012105954,0.03554952165,0.002726208416,0.01778892489,0.01499058224,0,0,0.1874986527,0.1918217907,0.06157072974,0,0,0.003913446707,37.49430364,0,0,0,0,1.291385703,0.00132530444,0,0,,0,0,0,0
3,0.5,0.3,0.2,,,,,280,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.946444772,0.04702218972,0.004294021882,0.04411168379,0.01510865411,0,0,0.217542407,0.1735171018,0.04867847673,0.001922297369,0,0.005766214682,36.67771775,0,0,0,0,1.251183305,0.001923251712,0,0,0,,0,0,0.001647731777
3,0.25,0.5,0.25,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.000165355,0.0397290002,0.00176630996,0.02943402453,0.01526650928,0,0,0.1964240161,0.2136499995,0.04230112514,0.001775469041,0,0.003102559699,37.52394321,0,0,0,0,1.301555774,0.001651008282,0,0,0,,0,0,0
3,0.65,0.2,0.15,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.964856766,0.04247281167,0.005226420858,0.1226605622,0.01527509769,0,0,0.1735136218,0.1121824362,0.0537562224,0.001563947741,0,0.001741203958,36.93255948,0,0,0,0,1.246038924,0,0,0,0,,0,0,0
3,0.3,0.2,0.5,,,,,215,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.969517667,0.007754140834,0.005272669317,0.01979321083,0.01537935252,0,0,0.1122440728,0.1087236772,0.05667932737,0,0,0.002780787441,37.37497357,0,0,0,0,1.371712905,0.001142992799,0,0,,0,0,0,0
3,0.55,0.35,0.1,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.02533783,0.07296629647,0.01231512375,0.07698725022,0.01545612345,0,0,0.1987166861,0.1647862771,0.0277284507,0.006827859522,0,0.002050612193,37.73165636,0,0.006559975844,0,0,1.251090178,0.001311084893,0,0,0,,0,0,0
3,0.15,0.25,0.6,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.985421272,0.02957573357,0.006334128144,0.01381683357,0.01555051008,0,0,0.1992168211,0.1934671658,0.08702904761,0,0,0.006000578736,37.06845151,0,0,0,0,1.270599849,0.001614189275,0,0,,0,0,0.003041338168,0
3,0.175,0.725,0.1,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.988622453,0.05071370968,0.003179834433,0.03616610783,0.01555349146,0,0,0.2549080175,0.3059657171,0.02740622902,0.003827649952,0,0.004009107474,36.84266193,0,0.003361468345,0,0,1.248865678,0.00234194443,0,0,0,,0,0,0
3,0.5,0.3,0.2,,,,,250,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.976890966,0.03003692999,0.006727957576,0.05130965679,0.01564470912,0,0,0.1682412271,0.1356380921,0.04510610554,0,0,0.0038716443,37.21760098,0,0,0,0,1.314150868,0.001322546418,0,0,0,,0,0,0
3,0.4,0.3,0.3,,,,,280,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.015578504,0.04711686504,0.00563643156,0.04791104649,0.01575112296,0,0,0.2119459587,0.1828828624,0.05010722443,0.002568969774,0,0.00498140944,37.57179491,0,0,0,0,1.275384352,0.001674406311,0,0,0,,0,0,0.002238993825
3,0.1,0.575,0.325,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.0168924,0.06698644646,0.004324562004,0.0407528549,0.01591666438,0,0,0.2719698671,0.2987365207,0.05010040037,0.002564156753,0,0.004732076384,37.14684036,0,0.002693743261,0,0,1.209822755,0.002479504612,0,0,0,,0,0,0
3,0.5,0.45,0.05,,,,,400,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.888414968,0.01085477681,0,0.006106980281,0.01594577506,0,0,2.413122996,1.28833696,0.08876060969,0.1155148882,0.03781580208,0.01377546946,28.85676087,0.004641648506,0,0,0,0.001293853675,0.003430112453,0,0,0,,0,0,0
3,0.45,0.45,0.1,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.013088772,0.05646510929,0.007721332506,0.05359274682,0.01600634793,0,0,0.2016160296,0.2020938957,0.02349173141,0.007433918239,0,0.00217765995,37.59757926,0,0.005056452638,0,0,1.280321437,0.001791680938,0,0,0,,0,0,0
3,0.325,0.65,0.025,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.00403844,0.02668951074,0.003350401182,0.02648246097,0.01610728177,0,0,0.1943446705,0.2557279779,0.01753003923,0.005057293271,0,0.00172351354,37.58534621,0,0.006468065404,0,0,1.334518269,0.001243784538,0,0,0,,0,0,0
3,0.65,0.3,0.05,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.009499999,0.07509419537,0.01379834252,0.07133843638,0.01617587735,0,0,0.1715848434,0.1267756871,0.01985754247,0.009485360698,0,0,37.68868692,0,0.0131249793,0,0,1.261241266,0.0009810978971,0,0,0,,0,0,0
3,0.1,0.8,0.1,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.006615973,0.07505790062,0.001763001617,0.05255710711,0.01617917742,0,0,0.2880705453,0.3312352822,0.0352283888,0.004608640489,0,0.005651307602,36.96565933,0,0,0,0,1.193176074,0.002803454081,0,0,0,,0,0,0
3,0.2,0.5,0.3,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.027674677,0.04609802139,0.00393209603,0.03239046519,0.01629046528,0,0,0.2143649482,0.2379892736,0.03816795032,0.002447650885,0,0.0031655362,37.50119703,0,0.002909912735,0,0,1.289791121,0.001905950318,0,0,0,,0,0,0
3,0.325,0.65,0.025,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.034686738,0.02300021244,0.003162607529,0.02586896833,0.01664120193,0,0,0.1813736856,0.2483781977,0.01783762069,0.004110397386,0,0.001561332797,37.81683072,0,0.006784925083,0,0,1.348770355,0.001249864289,0,0,0,,0,0,0
3,0.025,0.8,0.175,,,,,350,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.995636494,0.01240260525,0,0.02794968295,0.01664468936,0,0,0.7206163605,3.091075955,0.1992268853,0.0228137191,0.003379728909,0,28.10254237,0.005479756274,0,0,0,0.08355192347,0,0,0,0,,0,0,0
3,0.2,0.45,0.35,,,,,290,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.017425057,0.02880000332,0.003868370583,0.01976250015,0.01673447719,0,0,0.1729003165,0.1939284155,0.04002337967,0,0,0.00277863205,37.53046569,0,0.002926447743,0,0,1.311030971,0.001222896524,0,0,,0,0,0,0
3,0.325,0.5,0.175,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.01720298,0.03799752499,0.001885394386,0.03285505115,0.01678950187,0,0,0.2135060867,0.2190778711,0.04118272188,0.00238099741,0,0.003907724768,37.47234614,0,0,0,0,1.294435116,0.001932443062,0,0,0,,0,0,0
3,0.45,0.15,0.4,,,,,215,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.94353959,0.009016084177,0.004960260959,0.04468498669,0.01685717214,0,0,0.1327495952,0.1040689066,0.06139890294,0,0,0.002523309671,36.93453084,0,0,0,0,1.337984031,0.0008566081333,0,0,,0,0,0,0
3,0.05,0.45,0.5,,,,,290,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.025733254,0.02480720485,0,0.02238552468,0.01691245449,0,0,0.2986915284,0.3303849931,0.1082967097,0,0,0.007600107593,36.68029762,0,0,0,0,1.187771153,0.001394246749,0,0,,0,0,0,0
3,0.025,0.8,0.175,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.983077945,0.04210939865,0.001954488719,0.08696928215,0.01700285678,0,0,0.3615436704,0.6459077697,0.1185525226,0.00244674762,0,0.002354850326,35.38666721,0,0,0,0,1.000648093,0,0,0,0,,0,0,0
3,0.45,0.5,0.05,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.998030288,0.04584632986,0.006920459183,0.04364302691,0.01702511067,0,0,0.2103602614,0.2410742262,0.02273717607,0.008396556515,0,0.002027571313,37.22739754,0,0.005738129205,0,0,1.283387127,0.001558904365,0,0,0,,0,0,0
3,0.25,0.5,0.25,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.059374243,0.04468621246,0.00397034559,0.03520083537,0.01705617605,0,0,0.2264102723,0.2584716163,0.0359333867,0.003128189345,0,0.003360483462,37.75585422,0,0.002905302544,0,0,1.284735873,0.002016427122,0,0,0,,0,0,0
3,0.8,0.15,0.05,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.991679664,0.07517953855,0.01481253467,0.08858700297,0.01712638334,0,0,0.1678627374,0.09743856458,0.02812036796,0.008390212474,0,0,37.37683191,0,0.01165515045,0,0,1.234494576,0,0,0,,0,0,0,0
3,0.25,0.725,0.025,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.062266648,0.02381600811,0.002849733122,0.02447269986,0.01717877462,0,0,0.1907650273,0.3199921497,0.02135921705,0.004007214589,0,0,37.81953748,0,0.006797305557,0,0,1.324154659,0.001228369233,0,0,0,,0,0,0
3,0.3,0.35,0.35,,,,,275,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.027823608,0.03183595076,0.00272833887,0.02543168419,0.0172295959,0,0,0.1910395967,0.1861283353,0.0505226144,0.001560111091,0,0.004016357319,37.61462437,0,0,0,0,1.295010166,0.00156683769,0,0,,0,0,0,0
3,0.25,0.725,0.025,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.986507474,0.02857648776,0.003427913886,0.02635483121,0.01724733885,0,0,0.208044601,0.3275204774,0.02278095596,0.005009322077,0,0.002036226942,36.97669004,0,0.006175360278,0,0,1.295759508,0.001394588079,0,0,0,,0,0,0
3,0.025,0.8,0.175,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.959159587,0.02986462658,0,0.07675929114,0.01745396935,0,0,0.5003677056,1.404143458,0.1457932135,0.004578981278,0,0,32.93202615,0,0,0,0,0.7064168895,0,0,0,0,,0,0,0
3,0.55,0.15,0.3,,,,,240,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.928173079,0.02386931296,0.00581408965,0.08511756896,0.01751045127,0,0,0.1606531826,0.1005211604,0.05123653434,0,0,0.003027846855,36.78514783,0,0,0,0,1.296645844,0.0008935300195,0,0,0,,0,0,0
3,0.6,0.25,0.15,,,,,260,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.938453606,0.0414368259,0.004943856544,0.0830552662,0.01752030657,0,0,0.183451543,0.1187591869,0.05321996463,0.00175247342,0,0.003140717553,36.87431846,0,0,0,0,1.265961957,0.001015180471,0,0,0,,0,0,0
3,0.45,0.1,0.45,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.031332163,0.004781696416,0.006753945446,0.03753187063,0.01764503775,0,0,0.1283695164,0.1226139754,0.06273961266,0,0,0.001618638889,37.74736985,0,0,0,0,1.356565981,0,0,0,,0,0,0,0
3,0.45,0.5,0.05,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.86528768,0.04407811762,0.006805678753,0.04288896342,0.01765654888,0,0,0.2155424647,0.245810023,0.02284313916,0.008743307979,0,0.001814950021,35.98025849,0,0.005866214633,0,0,1.225902003,0.001589932409,0,0,0,,0,0,0
3,0.4,0.15,0.45,,,,,215,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.965578861,0.008329366752,0.005190773392,0.03912867273,0.01766600046,0,0,0.1349579412,0.1086538313,0.06351524464,0,0,0.002677677484,37.33856315,0,0,0,0,1.341776069,0.0009223738643,0,0,,0,0,0,0
3,0.1,0.875,0.025,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.039620462,0.103958693,0.005762441356,0.07773816093,0.01783172241,0,0,0.2938350168,0.2968978588,0.03655366413,0.008822648191,0,0.003144892773,37.15542105,0,0.004873380563,0,0,1.163809428,0.002179473967,0,0.00395642856,0,,0,0,0
3,0.75,0.125,0.125,,,,,275,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.020881979,0.0590183499,0.009248988173,0.1070534706,0.018057022,0,0,0.1837004874,0.1210835653,0.05029341949,0.004579966153,0,0.001778971553,37.43380519,0,0.00285036109,0,0,1.231538041,0,0,0,,0,0,0,0
3,0.45,0.5,0.05,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.969252388,0.03974707004,0.007310571438,0.04693698586,0.01809486399,0,0,0.2045992663,0.2173008441,0.0223503648,0.005742903536,0,0.00202494155,36.76455753,0,0.004924467403,0,0,1.275769148,0.001578830658,0,0,0,,0,0,0
3,0.4,0.575,0.025,,,,,350,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.015095224,0.03125600978,0.004985629854,0.03173836556,0.0181286319,0,0,0.2536420673,0.3367371522,0.02136045835,0.007748245184,0,0,37.26240778,0,0.005256523299,0,0,1.259089839,0.001238903551,0,0,0,,0,0,0
3,0.25,0.15,0.6,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.029662575,0.004513406926,0.009124263744,0.01542299255,0.0182807991,0,0,0.1271294819,0.1919666001,0.08945268434,0,0,0.003093190548,37.62545541,0,0,0,0,1.318744327,0.0012217064,0,0,,0,0,0,0
3,0.05,0.35,0.6,,,,,275,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.018630372,0.05010472074,0.004359382044,0.02875981647,0.01828354738,0,0,0.3265424432,0.29051118,0.1205178185,0,0,0.008427389753,36.64268011,0,0,0,0,1.132953098,0.001757695525,0,0,,0,0,0.00226299158,0
3,0.35,0.15,0.5,,,,,200,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.024503075,0.004231156034,0.008902237942,0.02201105933,0.0183654468,0,0,0.1196883188,0.1536448856,0.07084155331,0,0,0.00241155436,37.64167249,0,0,0,0,1.345725614,0.00127319563,0,0,,0,0,0,0
3,0.175,0.8,0.025,,,,,350,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.037613024,0.02167629746,0.002171483235,0.02047284348,0.01845694604,0,0,0.283886261,0.3971192904,0.02614640192,0.004366923984,0,0,37.29270633,0,0.00282373051,0,0,1.26192102,0.001334401427,0,0,0,,0,0,0
3,0.35,0.25,0.4,,,,,245,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.980993885,0.02054449741,0.004560539366,0.03092571862,0.01861960899,0,0,0.1843265374,0.1573503531,0.06546786975,0,0,0.005027870263,37.00509755,0,0,0,0,1.294702427,0.001562513673,0,0,,0,0,0.00166516674,0
3,0.1,0.55,0.35,,,,,300,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,4.003213959,0.03764549123,0.003596459033,0.02023289043,0.01871586244,0,0,0.2183134874,0.2474105092,0.04959451298,0,0,0.00390810998,36.90407623,0,0.002515116157,0,0,1.261418835,0.001486342362,0,0,,0,0,0,0
3,0.05,0.9,0.05,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.888294811,0.07327398182,0.001502821565,0.138489159,0.01881086302,0,0,0.469869986,0.9247191738,0.1202132968,0.009251622208,0,0,33.45101067,0,0,0,0,0.7455522466,0,0,0,0,,0,0,0
3,0.5,0.4,0.1,,,,,320,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.941078017,0.03384874599,0.002484685058,0.03861310999,0.01883643804,0,0,0.2107462682,0.2233659634,0.03770882123,0.005195495893,0,0.003618289717,36.72421117,0,0,0,0,1.274875498,0.001974962474,0,0,0,,0,0,0
3,0.5,0.45,0.05,,,,,340,4.015347551,4.015347551,104.3990363,20.07673775,1.565985545,3.958880704,0.06288107919,0.01268815275,0.06698924849,0.01926940024,0,0,0.2241713535,0.2217147244,0.02445757076,0.009101916732,0,0.00196658717,36.71902683,0,0.008794229222,0,0,1.210428652,0.001512004578,0,0,0,,0,0,0
